TERMINAL_ID,MERCHANT_ID,ACCOUNT_NUMBER,DEST_ACCOUNT_NUMBER,TIMESTAMP_DB,AMOUNT,STAN,PROCESSING_CODE,RESPONSE_CODE,MTI,IS_FRAUD
T1003,M2014,ACCT100017,DST300028,2026-01-13 21:57:00,233230,100318,010000,00,0200,0
T1003,M2004,ACCT100017,DST300191,2026-01-13 23:24:00,237841,100486,400000,00,0200,0
T1003,M2016,ACCT100017,DST300199,2026-01-14 01:36:00,195127,101022,010000,00,0200,0
T1003,M2005,ACCT100017,DST300037,2026-01-14 02:42:00,258245,101120,010000,00,0200,0
T1003,M2013,ACCT100017,DST300149,2026-01-14 03:59:00,204480,102537,400000,00,0200,0
T1003,M2000,ACCT100017,DST300058,2026-01-14 06:27:00,215806,101510,400000,00,0200,0
T1003,M2018,ACCT100017,DST300039,2026-01-14 06:52:00,146599,101803,400000,00,0200,0
T1003,M2019,ACCT100017,DST300000,2026-01-14 07:02:00,205988,102389,400000,00,0200,0
T1003,M2018,ACCT100017,DST300071,2026-01-14 07:02:00,259691,103504,010000,00,0200,0
T1003,M2002,ACCT100017,DST300143,2026-01-14 10:14:00,238336,103897,010000,00,0200,0
T1003,M2003,ACCT100017,DST300190,2026-01-14 14:00:00,194767,103948,010000,00,0200,0
T1003,M2019,ACCT100017,DST300031,2026-01-14 14:28:00,201802,104530,400000,00,0200,0
T1015,M2005,ACCT100018,DST300119,2026-01-17 12:06:00,1768725,100232,010000,00,0200,1
T1015,M2013,ACCT100018,DST300004,2026-01-17 13:29:00,240312,100376,010000,00,0200,0
T1015,M2007,ACCT100018,DST300088,2026-01-17 13:49:00,1002588,100848,010000,00,0200,1
T1015,M2017,ACCT100018,DST300040,2026-01-17 17:08:00,227017,101215,010000,00,0200,0
T1015,M2010,ACCT100018,DST300039,2026-01-17 18:17:00,237529,101639,010000,00,0200,0
T1015,M2004,ACCT100018,DST300000,2026-01-17 21:30:00,224578,101751,400000,00,0200,0
T1015,M2008,ACCT100018,DST300007,2026-01-17 21:38:00,212094,101755,010000,00,0200,0
T1015,M2007,ACCT100018,DST300063,2026-01-17 23:23:00,212885,102293,010000,68,0200,0
T1015,M2017,ACCT100018,DST300145,2026-01-18 00:25:00,262899,102398,400000,00,0200,0
T1015,M2005,ACCT100018,DST300037,2026-01-18 03:59:00,204764,102836,010000,00,0200,0
T1015,M2013,ACCT100018,DST300178,2026-01-18 05:58:00,228981,102854,010000,00,0200,0
T1015,M2007,ACCT100018,DST300193,2026-01-18 08:45:00,249198,103224,400000,00,0200,0
T1015,M2019,ACCT100018,DST300019,2026-01-18 08:47:00,219461,103578,010000,00,0200,0
T1015,M2003,ACCT100018,DST300116,2026-01-18 12:19:00,269136,104440,400000,00,0200,0
T1015,M2001,ACCT100018,DST300062,2026-01-18 15:21:00,195264,104479,400000,00,0200,0
T1015,M2019,ACCT100018,DST300081,2026-01-18 15:48:00,265770,104556,010000,00,0200,0
T1015,M2018,ACCT100018,DST300083,2026-01-18 16:59:00,242685,104562,400000,00,0200,0
T1015,M2005,ACCT100018,DST300063,2026-01-18 17:06:00,218386,104669,400000,00,0200,0
T1015,M2001,ACCT100018,DST300133,2026-01-18 20:09:00,223237,104750,400000,00,0200,0
T1006,M2002,ACCT100019,DST300175,2026-01-14 08:37:00,159677,100222,010000,00,0200,0
T1006,M2011,ACCT100019,DST300026,2026-01-14 10:44:00,187854,100527,010000,00,0200,0
T1006,M2013,ACCT100019,DST300117,2026-01-14 12:24:00,182844,100735,010000,00,0200,0
T1006,M2017,ACCT100019,DST300072,2026-01-14 15:30:00,169622,101306,010000,68,0200,0
T1006,M2000,ACCT100019,DST999999,2026-01-14 15:32:00,164232,101500,400000,00,0200,1
T1006,M2009,ACCT100019,DST999999,2026-01-14 15:34:00,175536,101501,400000,00,0200,1
T1006,M2003,ACCT100019,DST300003,2026-01-14 16:21:00,170907,101785,010000,00,0200,0
T1006,M2019,ACCT100019,DST300135,2026-01-14 19:43:00,196968,101795,010000,51,0200,0
T1006,M2007,ACCT100019,DST300004,2026-01-14 21:13:00,213653,102160,400000,00,0200,0
T1006,M2008,ACCT100019,DST300067,2026-01-14 23:48:00,183694,102779,010000,68,0200,0
T1006,M2013,ACCT100019,DST300012,2026-01-15 03:38:00,177673,103541,400000,00,0200,0
T1006,M2010,ACCT100019,DST300138,2026-01-15 04:18:00,115003,104068,400000,00,0200,0
T1006,M2008,ACCT100019,DST300160,2026-01-15 04:19:00,211089,104102,010000,00,0200,0
T1006,M2018,ACCT100019,DST300089,2026-01-15 08:07:00,163479,104108,400000,00,0200,0
T1006,M2012,ACCT100019,DST300109,2026-01-15 08:08:00,215783,104533,300000,55,0200,1
T1006,M2003,ACCT100019,DST300161,2026-01-15 08:09:00,169943,104534,300000,55,0200,1
T1006,M2003,ACCT100019,DST300020,2026-01-15 08:10:00,180023,104535,300000,55,0200,1
T1006,M2004,ACCT100019,DST300040,2026-01-15 10:52:00,179448,104638,010000,00,0200,0
T1012,M2007,ACCT100020,DST300002,2026-01-12 22:36:00,255824,100118,010000,00,0200,0
T1012,M2006,ACCT100020,DST300092,2026-01-13 00:11:00,220533,100540,400000,00,0200,0
T1012,M2012,ACCT100020,DST300156,2026-01-13 01:50:00,207533,103775,010000,00,0200,0
T1012,M2015,ACCT100020,DST300044,2026-01-13 03:59:00,219180,100982,400000,00,0200,0
T1012,M2004,ACCT100020,DST300102,2026-01-13 04:42:00,212610,101059,010000,51,0200,0
T1012,M2002,ACCT100020,DST300115,2026-01-13 05:06:00,205925,101307,010000,00,0200,0
T1012,M2013,ACCT100020,DST300070,2026-01-13 05:25:00,222341,103966,010000,68,0200,0
T1012,M2002,ACCT100020,DST300184,2026-01-13 05:59:00,264949,101710,400000,00,0200,0
T1012,M2008,ACCT100020,DST300096,2026-01-13 06:42:00,216275,101786,400000,00,0200,0
T1012,M2015,ACCT100020,DST300190,2026-01-13 06:49:00,238992,102077,400000,00,0200,0
T1012,M2016,ACCT100020,DST300015,2026-01-13 06:59:00,239659,102893,400000,00,0200,0
T1012,M2016,ACCT100020,DST300061,2026-01-13 07:00:00,215959,103126,400000,00,0200,0
T1012,M2011,ACCT100020,DST300082,2026-01-13 07:17:00,168234,104172,400000,00,0200,0
T1012,M2017,ACCT100020,DST300199,2026-01-13 10:38:00,207612,103519,400000,00,0200,0
T1012,M2009,ACCT100020,DST300051,2026-01-13 11:11:00,204523,104511,010000,51,0200,0
T1012,M2011,ACCT100020,DST300043,2026-01-13 11:14:00,214252,104661,010000,00,0200,0
T1012,M2006,ACCT100020,DST300072,2026-01-13 13:18:00,267060,104668,400000,00,0200,0
T1012,M2006,ACCT100020,DST300019,2026-01-13 13:41:00,221659,103536,400000,51,0200,0
T1012,M2009,ACCT100020,DST300142,2026-01-13 16:20:00,219058,103731,010000,00,0200,0
T1004,M2019,ACCT100021,DST300020,2026-01-12 03:17:00,234802,102896,010000,00,0200,1
T1004,M2002,ACCT100021,DST300010,2026-01-12 03:57:00,210055,103298,010000,00,0200,1
T1004,M2015,ACCT100021,DST300040,2026-01-12 06:41:00,127413,103442,010000,00,0200,0
T1004,M2009,ACCT100021,DST300023,2026-01-12 06:54:00,96299,100418,010000,00,0200,0
T1004,M2007,ACCT100021,DST300115,2026-01-12 06:56:00,86508,100607,400000,00,0200,0
T1004,M2002,ACCT100021,DST300070,2026-01-12 06:57:00,116484,101051,300000,55,0200,1
T1004,M2004,ACCT100021,DST300100,2026-01-12 06:58:00,135692,101052,300000,55,0200,1
T1004,M2013,ACCT100021,DST300074,2026-01-12 08:30:00,147479,101140,010000,00,0200,0
T1004,M2013,ACCT100021,DST300093,2026-01-12 09:12:00,143526,101286,010000,00,0200,0
T1004,M2000,ACCT100021,DST300138,2026-01-12 10:05:00,106515,103866,010000,00,0200,0
T1004,M2007,ACCT100021,DST300092,2026-01-12 10:17:00,126115,104659,400000,68,0200,0
T1004,M2008,ACCT100021,DST300065,2026-01-12 10:18:00,108842,104920,400000,00,0200,0
T1004,M2019,ACCT100021,DST300168,2026-01-12 11:59:00,140453,101305,010000,00,0200,0
T1004,M2004,ACCT100021,DST300109,2026-01-12 13:49:00,161849,104963,400000,00,0200,0
T1004,M2015,ACCT100021,DST300160,2026-01-12 13:54:00,168279,102229,400000,00,0200,0
T1004,M2016,ACCT100021,DST300170,2026-01-12 16:28:00,120134,102616,010000,00,0200,0
T1020,M2016,ACCT100022,DST300183,2026-01-17 04:14:00,267252,100934,400000,00,0200,0
T1020,M2003,ACCT100022,DST300055,2026-01-17 06:39:00,288340,100956,010000,00,0200,0
T1020,M2016,ACCT100022,DST300046,2026-01-17 09:38:00,260580,101447,010000,00,0200,0
T1020,M2004,ACCT100022,DST300038,2026-01-17 10:26:00,217812,101576,400000,00,0200,0
T1020,M2009,ACCT100022,DST300030,2026-01-17 13:31:00,263030,101651,400000,00,0200,0
T1020,M2016,ACCT100022,DST300089,2026-01-17 13:56:00,265837,101715,010000,00,0200,0
T1020,M2019,ACCT100022,DST300014,2026-01-17 16:58:00,245112,101736,010000,00,0200,0
T1020,M2005,ACCT100022,DST300099,2026-01-17 19:59:00,272062,102621,010000,00,0200,0
T1020,M2014,ACCT100022,DST300121,2026-01-17 21:00:00,267860,100566,010000,00,0200,0
T1020,M2016,ACCT100022,DST300170,2026-01-17 21:32:00,296773,102785,400000,00,0200,0
T1020,M2011,ACCT100022,DST300131,2026-01-18 00:29:00,268472,103279,400000,00,0200,0
T1020,M2015,ACCT100022,DST300193,2026-01-18 01:08:00,233612,103397,400000,68,0200,0
T1020,M2006,ACCT100022,DST300135,2026-01-18 04:06:00,280150,103656,010000,51,0200,0
T1020,M2014,ACCT100022,DST300068,2026-01-18 06:47:00,243040,104361,010000,00,0200,0
T1020,M2005,ACCT100022,DST300010,2026-01-18 10:36:00,244313,104743,010000,00,0200,0
T1020,M2002,ACCT100023,DST300067,2026-01-13 08:19:00,112477,100703,010000,00,0200,0
T1020,M2004,ACCT100023,DST300126,2026-01-13 08:24:00,97180,100888,010000,00,0200,0
T1020,M2011,ACCT100023,DST300097,2026-01-13 09:41:00,154304,101780,400000,00,0200,0
T1020,M2000,ACCT100023,DST300038,2026-01-13 13:33:00,132342,101854,400000,00,0200,0
T1020,M2006,ACCT100023,DST300117,2026-01-13 15:12:00,99852,101935,400000,00,0200,0
T1020,M2007,ACCT100023,DST300070,2026-01-13 15:46:00,118110,102074,010000,00,0200,0
T1020,M2017,ACCT100023,DST300138,2026-01-13 19:10:00,111540,102081,010000,00,0200,0
T1020,M2007,ACCT100023,DST300030,2026-01-13 20:59:00,109372,102222,400000,00,0200,0
T1020,M2013,ACCT100023,DST300072,2026-01-13 22:28:00,131329,102525,400000,00,0200,0
T1020,M2018,ACCT100023,DST300090,2026-01-14 01:21:00,131204,104233,010000,68,0200,0
T1020,M2003,ACCT100023,DST300091,2026-01-14 01:43:00,127066,102691,010000,00,0200,0
T1020,M2018,ACCT100023,DST300159,2026-01-14 02:30:00,130905,104330,010000,00,0200,0
T1020,M2008,ACCT100023,DST300066,2026-01-14 02:55:00,114097,104690,400000,00,0200,0
T1020,M2005,ACCT100023,DST300151,2026-01-14 04:25:00,116310,104044,010000,00,0200,0
T1020,M2007,ACCT100023,DST300129,2026-01-14 04:59:00,124469,102762,010000,00,0200,0
T1020,M2009,ACCT100023,DST300103,2026-01-14 08:08:00,106609,103291,400000,00,0200,0
T1020,M2009,ACCT100023,DST300024,2026-01-14 08:25:00,432205,103494,010000,00,0200,1
T1020,M2018,ACCT100023,DST300117,2026-01-14 08:53:00,110586,103522,010000,00,0200,0
T1004,M2004,ACCT100024,DST300054,2026-01-12 18:33:00,86919,100350,010000,00,0200,0
T1004,M2008,ACCT100024,DST300128,2026-01-12 18:47:00,147582,100379,010000,00,0200,0
T1004,M2002,ACCT100024,DST300024,2026-01-12 21:26:00,132961,100477,400000,00,0200,0
T1004,M2011,ACCT100024,DST300107,2026-01-13 00:28:00,125194,100484,400000,00,0200,0
T1004,M2004,ACCT100024,DST300167,2026-01-13 02:56:00,118110,100699,010000,00,0200,0
T1004,M2011,ACCT100024,DST300074,2026-01-13 04:51:00,156660,101334,010000,00,0200,0
T1004,M2014,ACCT100024,DST300014,2026-01-13 05:25:00,743339,101936,010000,00,0200,1
T1004,M2006,ACCT100024,DST300119,2026-01-13 05:26:00,111863,102476,400000,00,0200,0
T1004,M2002,ACCT100024,DST300001,2026-01-13 06:42:00,108968,102647,010000,00,0200,0
T1004,M2015,ACCT100024,DST300136,2026-01-13 09:28:00,114846,102825,010000,00,0200,0
T1004,M2019,ACCT100024,DST300183,2026-01-13 12:48:00,93739,103021,400000,00,0200,0
T1004,M2005,ACCT100024,DST300029,2026-01-13 14:45:00,114019,103269,400000,00,0200,0
T1004,M2003,ACCT100024,DST300152,2026-01-13 17:48:00,116583,104110,010000,00,0200,0
T1015,M2015,ACCT100025,DST300115,2026-01-06 01:46:00,269268,102925,400000,00,0200,0
T1003,M2013,ACCT100025,DST300113,2026-01-06 03:26:00,235449,100113,010000,00,0200,0
T1015,M2001,ACCT100025,DST300004,2026-01-06 03:47:00,302933,102983,010000,00,0200,0
T1003,M2003,ACCT100025,DST300143,2026-01-06 04:42:00,274122,102043,400000,00,0200,0
T1015,M2018,ACCT100025,DST300062,2026-01-06 04:47:00,223042,102388,010000,00,0200,1
T1015,M2008,ACCT100025,DST300061,2026-01-06 05:59:00,266460,103092,400000,00,0200,0
T1015,M2012,ACCT100025,DST300072,2026-01-06 06:31:00,234193,102847,010000,00,0200,0
T1003,M2000,ACCT100025,DST300014,2026-01-06 06:40:00,214869,101033,010000,00,0200,0
T1015,M2003,ACCT100025,DST300158,2026-01-06 08:54:00,211445,103244,010000,51,0200,0
T1015,M2008,ACCT100025,DST300141,2026-01-06 09:12:00,265927,104063,010000,00,0200,0
T1003,M2016,ACCT100025,DST300077,2026-01-06 10:05:00,243940,101142,400000,00,0200,0
T1015,M2012,ACCT100025,DST300128,2026-01-06 10:35:00,203557,104247,010000,00,0200,0
T1003,M2018,ACCT100025,DST300137,2026-01-06 10:44:00,247106,101603,010000,00,0200,0
T1015,M2018,ACCT100025,DST300022,2026-01-06 11:40:00,197367,104508,010000,00,0200,0
T1003,M2002,ACCT100025,DST300106,2026-01-06 14:06:00,264314,101903,010000,00,0200,0
T1009,M2018,ACCT100026,DST300168,2026-01-04 01:01:00,182960,102678,010000,00,0200,0
T1009,M2018,ACCT100026,DST300041,2026-01-04 01:32:00,206448,100475,400000,68,0200,0
T1009,M2014,ACCT100026,DST300035,2026-01-04 02:03:00,223048,102858,010000,00,0200,0
T1009,M2012,ACCT100026,DST300181,2026-01-04 02:24:00,154128,100567,400000,68,0200,0
T1009,M2001,ACCT100026,DST300014,2026-01-04 02:40:00,197175,103013,010000,00,0200,0
T1009,M2004,ACCT100026,DST300154,2026-01-04 04:02:00,180736,100762,010000,00,0200,0
T1009,M2018,ACCT100026,DST300198,2026-01-04 05:45:00,226122,103265,400000,00,0200,0
T1009,M2018,ACCT100026,DST300111,2026-01-04 05:51:00,186543,100968,010000,00,0200,0
T1009,M2003,ACCT100026,DST300097,2026-01-04 06:33:00,201855,103678,010000,00,0200,0
T1009,M2015,ACCT100026,DST300194,2026-01-04 08:03:00,193646,101692,010000,00,0200,0
T1009,M2005,ACCT100026,DST300018,2026-01-04 09:47:00,219744,101702,400000,00,0200,0
T1009,M2004,ACCT100026,DST300125,2026-01-04 12:05:00,201180,101778,010000,00,0200,0
T1015,M2007,ACCT100027,DST300045,2026-01-19 02:00:00,295372,100153,010000,00,0200,0
T1015,M2003,ACCT100027,DST300029,2026-01-19 02:26:00,333948,102078,400000,00,0200,0
T1015,M2005,ACCT100027,DST300005,2026-01-19 03:33:00,310085,100228,010000,00,0200,0
T1015,M2016,ACCT100027,DST300130,2026-01-19 05:17:00,299784,102591,400000,00,0200,0
T1015,M2010,ACCT100027,DST300012,2026-01-19 06:09:00,290707,100307,400000,00,0200,0
T1015,M2004,ACCT100027,DST300129,2026-01-19 06:15:00,334511,100961,010000,00,0200,0
T1015,M2001,ACCT100027,DST300036,2026-01-19 06:44:00,288451,102662,400000,00,0200,0
T1015,M2012,ACCT100027,DST300059,2026-01-19 07:37:00,326645,103733,400000,00,0200,0
T1015,M2015,ACCT100027,DST300189,2026-01-19 08:35:00,302942,104131,010000,00,0200,0
T1015,M2001,ACCT100027,DST300009,2026-01-19 09:03:00,307134,101326,010000,00,0200,0
T1015,M2017,ACCT100027,DST300033,2026-01-19 10:00:00,286718,104739,010000,00,0200,0
T1015,M2005,ACCT100027,DST300132,2026-01-19 10:53:00,321860,104891,010000,51,0200,0
T1015,M2019,ACCT100027,DST300067,2026-01-19 11:39:00,296037,101453,010000,68,0200,0
T1015,M2003,ACCT100027,DST300130,2026-01-19 12:15:00,308965,100077,010000,00,0200,0
T1015,M2002,ACCT100027,DST300010,2026-01-19 12:23:00,335501,104912,400000,00,0200,0
T1001,M2006,ACCT100028,DST300182,2026-01-12 23:15:00,308258,100642,400000,00,0200,0
T1001,M2004,ACCT100028,DST300002,2026-01-13 03:05:00,300983,102204,400000,00,0200,0
T1001,M2014,ACCT100028,DST300137,2026-01-13 03:08:00,358204,102280,010000,51,0200,0
T1001,M2006,ACCT100028,DST300179,2026-01-13 03:12:00,339257,100694,400000,00,0200,0
T1001,M2012,ACCT100028,DST300158,2026-01-13 04:47:00,290975,103025,010000,00,0200,0
T1001,M2010,ACCT100028,DST300007,2026-01-13 06:37:00,255437,101114,010000,00,0200,0
T1001,M2002,ACCT100028,DST300125,2026-01-13 07:37:00,288657,103107,010000,00,0200,0
T1001,M2002,ACCT100028,DST300195,2026-01-13 07:38:00,325937,103388,300000,55,0200,1
T1001,M2006,ACCT100028,DST300062,2026-01-13 07:39:00,320623,103389,300000,55,0200,1
T1001,M2009,ACCT100028,DST300146,2026-01-13 07:40:00,270008,103390,300000,55,0200,1
T1001,M2001,ACCT100028,DST300125,2026-01-13 08:04:00,299197,104090,010000,00,0200,0
T1001,M2015,ACCT100028,DST300004,2026-01-13 08:49:00,276370,101160,010000,00,0200,0
T1001,M2012,ACCT100028,DST300100,2026-01-13 09:35:00,261602,104128,400000,00,0200,0
T1001,M2013,ACCT100028,DST300095,2026-01-13 10:30:00,272196,104328,010000,00,0200,0
T1001,M2007,ACCT100028,DST300057,2026-01-13 11:35:00,308191,101222,010000,00,0200,0
T1001,M2018,ACCT100028,DST300060,2026-01-13 12:57:00,288618,104375,400000,00,0200,0
T1001,M2016,ACCT100028,DST300178,2026-01-13 14:38:00,337087,104618,400000,00,0200,0
T1001,M2013,ACCT100028,DST300178,2026-01-13 14:50:00,280734,101347,010000,00,0200,0
T1001,M2011,ACCT100028,DST300113,2026-01-13 15:51:00,298355,104758,010000,00,0200,0
T1001,M2014,ACCT100028,DST300009,2026-01-13 17:36:00,323064,104839,010000,00,0200,0
T1010,M2009,ACCT100029,DST300046,2026-01-06 10:03:00,187823,100442,010000,00,0200,0
T1010,M2003,ACCT100029,DST300025,2026-01-06 12:08:00,219343,100677,010000,00,0200,0
T1010,M2004,ACCT100029,DST999999,2026-01-06 12:10:00,213845,100778,400000,00,0200,1
T1010,M2018,ACCT100029,DST999999,2026-01-06 12:12:00,260736,100779,400000,00,0200,1
T1010,M2008,ACCT100029,DST300000,2026-01-06 13:05:00,197264,100902,010000,51,0200,0
T1010,M2002,ACCT100029,DST300162,2026-01-06 15:41:00,192048,100955,400000,00,0200,0
T1010,M2009,ACCT100029,DST300042,2026-01-06 16:31:00,227681,101159,400000,00,0200,0
T1010,M2014,ACCT100029,DST300036,2026-01-06 20:00:00,213728,101355,400000,00,0200,0
T1010,M2011,ACCT100029,DST300123,2026-01-06 22:25:00,204357,101943,010000,00,0200,0
T1010,M2003,ACCT100029,DST300017,2026-01-06 22:51:00,225735,102961,010000,00,0200,0
T1010,M2010,ACCT100029,DST300153,2026-01-07 03:06:00,245501,103360,010000,00,0200,0
T1010,M2003,ACCT100029,DST300098,2026-01-07 03:07:00,262003,103596,010000,00,0200,0
T1010,M2015,ACCT100029,DST300194,2026-01-07 05:38:00,213536,103673,010000,00,0200,0
T1010,M2000,ACCT100029,DST300009,2026-01-07 09:12:00,209830,103798,010000,00,0200,0
T1010,M2019,ACCT100029,DST300067,2026-01-07 12:58:00,228988,103935,400000,00,0200,0
T1010,M2012,ACCT100029,DST300127,2026-01-07 16:32:00,251954,104200,400000,00,0200,0
T1010,M2016,ACCT100029,DST300011,2026-01-07 19:32:00,229539,104492,010000,00,0200,0
T1010,M2014,ACCT100029,DST300041,2026-01-07 20:17:00,227162,104503,010000,00,0200,0
T1010,M2011,ACCT100029,DST300084,2026-01-07 21:19:00,236228,104822,400000,00,0200,0
T1023,M2007,ACCT100030,DST300085,2026-01-09 03:16:00,184514,102555,010000,51,0200,0
T1023,M2017,ACCT100030,DST300074,2026-01-09 04:35:00,194695,100674,400000,00,0200,0
T1023,M2004,ACCT100030,DST300106,2026-01-09 04:58:00,212425,102927,400000,00,0200,0
T1023,M2011,ACCT100030,DST300023,2026-01-09 06:38:00,176865,103450,400000,00,0200,0
T1023,M2008,ACCT100030,DST300159,2026-01-09 06:39:00,190450,103588,400000,00,0200,0
T1023,M2004,ACCT100030,DST300143,2026-01-09 07:45:00,212150,103621,400000,00,0200,0
T1023,M2015,ACCT100030,DST300188,2026-01-09 07:57:00,229976,100939,010000,00,0200,0
T1023,M2004,ACCT100030,DST300195,2026-01-09 08:18:00,237820,101136,400000,00,0200,0
T1023,M2017,ACCT100030,DST300089,2026-01-09 08:51:00,215567,104210,010000,00,0200,0
T1023,M2011,ACCT100030,DST300129,2026-01-09 09:57:00,240247,101442,400000,00,0200,0
T1023,M2019,ACCT100030,DST300103,2026-01-09 11:27:00,233603,104561,400000,00,0200,0
T1023,M2014,ACCT100030,DST300190,2026-01-09 11:29:00,215594,104808,010000,00,0200,0
T1023,M2018,ACCT100030,DST300085,2026-01-09 12:27:00,189119,100334,400000,00,0200,0
T1023,M2006,ACCT100030,DST300110,2026-01-09 14:56:00,242376,100370,400000,00,0200,0
T1016,M2014,ACCT100031,DST300195,2026-01-15 01:09:00,196718,100027,400000,00,0200,0
T1016,M2009,ACCT100031,DST300189,2026-01-15 04:13:00,153666,100102,010000,00,0200,0
T1016,M2013,ACCT100031,DST300152,2026-01-15 05:58:00,191951,100468,400000,00,0200,0
T1016,M2005,ACCT100031,DST300129,2026-01-15 06:43:00,225167,101416,010000,00,0200,0
T1016,M2018,ACCT100031,DST300166,2026-01-15 09:25:00,201002,102644,400000,00,0200,0
T1016,M2014,ACCT100031,DST300029,2026-01-15 09:49:00,182340,102955,400000,00,0200,0
T1016,M2016,ACCT100031,DST300095,2026-01-15 13:38:00,187195,103075,400000,00,0200,0
T1016,M2012,ACCT100031,DST300183,2026-01-15 13:54:00,164074,103277,400000,00,0200,0
T1016,M2014,ACCT100031,DST300043,2026-01-15 16:10:00,207653,103524,010000,00,0200,0
T1016,M2004,ACCT100031,DST300053,2026-01-15 19:04:00,238398,103670,400000,00,0200,0
T1016,M2015,ACCT100031,DST300184,2026-01-15 22:33:00,194013,103916,010000,00,0200,0
T1016,M2011,ACCT100031,DST300039,2026-01-16 01:33:00,198507,104589,400000,00,0200,0
T1016,M2015,ACCT100031,DST300148,2026-01-16 04:16:00,186404,104868,010000,00,0200,0
T1011,M2017,ACCT100032,DST300070,2026-01-08 19:01:00,352948,100235,400000,00,0200,0
T1011,M2003,ACCT100032,DST300044,2026-01-08 22:54:00,327509,100467,010000,00,0200,0
T1011,M2007,ACCT100032,DST300054,2026-01-09 01:44:00,314861,100516,400000,00,0200,0
T1011,M2012,ACCT100032,DST300010,2026-01-09 04:20:00,313572,100811,010000,00,0200,0
T1011,M2008,ACCT100032,DST300042,2026-01-09 07:21:00,327959,101135,400000,00,0200,0
T1011,M2018,ACCT100032,DST300178,2026-01-09 08:13:00,316571,101974,010000,00,0200,0
T1011,M2018,ACCT100032,DST300112,2026-01-09 08:59:00,350174,102195,010000,00,0200,0
T1011,M2010,ACCT100032,DST300140,2026-01-09 09:19:00,309918,102319,400000,00,0200,0
T1011,M2007,ACCT100032,DST300134,2026-01-09 09:47:00,308753,102726,400000,68,0200,0
T1011,M2002,ACCT100032,DST300114,2026-01-09 10:13:00,1565256,102911,010000,00,0200,1
T1011,M2015,ACCT100032,DST300046,2026-01-09 11:23:00,331172,103468,400000,00,0200,0
T1011,M2015,ACCT100032,DST999999,2026-01-09 11:25:00,320003,103675,400000,00,0200,1
T1011,M2007,ACCT100032,DST999999,2026-01-09 11:27:00,327366,103676,400000,00,0200,1
T1011,M2015,ACCT100032,DST300161,2026-01-09 12:21:00,297060,103872,400000,00,0200,0
T1011,M2019,ACCT100032,DST300074,2026-01-09 13:26:00,319024,104652,400000,00,0200,0
T1011,M2009,ACCT100032,DST300110,2026-01-09 15:13:00,332337,104961,010000,00,0200,0
